cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
SLAKE_STAGE2_BANK16,B,1,evaluation,H,STRICT_BASE,W0,W0,RC,R0,semantic,2,1,2,UNKNOWN,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,semantic,16,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,semantic,16,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,6,3,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,semantic,16,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,semantic,16,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,semantic,16,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,semantic,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,semantic,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,semantic,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,8,8,8,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,8,native,T0,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,semantic,20,15,7,UNKNOWN,0.13333333333333333,-0.2,0.4666666666666667,0.1,0.2857142857142857,-0.21428571428571427,0.6666666666666666,-0.041666666666666664,0.5,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,base_correct_damage,15,13,6,UNKNOWN,-0.5,-0.7692307692307693,-0.23076923076923078,-0.4666666666666667,-0.5,-0.75,-0.25,-0.5909090909090909,-0.45454545454545453,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,base_wrong_became_correct,5,5,1,UNKNOWN,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,base_wrong_changed,5,5,1,UNKNOWN,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W0,W0,RC,R0,fpr,20,15,7,UNKNOWN,-0.9666666666666667,-1.0,-0.9,-0.95,-0.9285714285714286,-1.0,-0.7857142857142857,-1.0,-0.9285714285714286,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,semantic,20,15,7,UNKNOWN,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.2,0.19047619047619047,0.047619047619047616,0.35714285714285715,0.16666666666666666,0.3076923076923077,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,base_correct_damage,15,13,6,UNKNOWN,-0.3076923076923077,-0.5384615384615384,-0.07692307692307693,-0.26666666666666666,-0.2222222222222222,-0.4166666666666667,-0.05555555555555555,-0.36363636363636365,-0.2222222222222222,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,base_wrong_became_correct,5,5,1,UNKNOWN,0.0,0.0,0.0,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,base_wrong_changed,5,5,1,UNKNOWN,0.0,0.0,0.0,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W01,W01,RC,R0,fpr,20,15,7,UNKNOWN,-0.9666666666666667,-1.0,-0.9,-0.95,-0.9285714285714286,-1.0,-0.7857142857142857,-1.0,-0.9285714285714286,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,semantic,20,15,7,UNKNOWN,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.2,0.19047619047619047,0.047619047619047616,0.35714285714285715,0.16666666666666666,0.3076923076923077,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,base_correct_damage,15,13,6,UNKNOWN,-0.3076923076923077,-0.5384615384615384,-0.07692307692307693,-0.26666666666666666,-0.2222222222222222,-0.4166666666666667,-0.05555555555555555,-0.36363636363636365,-0.2222222222222222,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,base_wrong_became_correct,5,5,1,UNKNOWN,0.0,0.0,0.0,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,base_wrong_changed,5,5,1,UNKNOWN,0.0,0.0,0.0,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,H,STRICT_BASE,W1,W1,RC,R0,fpr,20,15,7,UNKNOWN,-0.9666666666666667,-1.0,-0.9,-0.95,-0.9285714285714286,-1.0,-0.7857142857142857,-1.0,-0.9285714285714286,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,semantic,202,16,41,UNKNOWN,0.35519688644688646,0.2778731684981685,0.42948717948717946,0.3564356435643564,0.35871080139372824,0.210277293844367,0.5072720673635305,0.3217875874125874,0.3789075507825508,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,base_correct_damage,130,16,31,UNKNOWN,-0.5926497113997113,-0.6699910939754689,-0.5172001826298701,-0.6,-0.6505376344086021,-0.7958333333333333,-0.48924731182795694,-0.6265873015873016,-0.5567618145743146,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,base_wrong_became_correct,72,16,23,UNKNOWN,-0.06845238095238095,-0.12276785714285714,-0.019345238095238096,-0.08333333333333333,-0.11304347826086956,-0.2434782608695652,0.0,-0.07663690476190475,-0.034970238095238096,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,base_wrong_changed,72,16,23,UNKNOWN,-0.9258928571428572,-0.9821428571428572,-0.8607142857142858,-0.9166666666666666,-0.8956521739130435,-1.0,-0.7652173913043478,-0.9598214285714286,-0.9114583333333334,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W0,W0,RC,R0,fpr,202,16,41,UNKNOWN,-0.9209592490842491,-0.951407967032967,-0.8903960622710623,-0.9207920792079208,-0.9512195121951219,-1.0,-0.8780487804878049,-0.9585882867132867,-0.9163024475524475,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,semantic,202,16,41,UNKNOWN,0.2176625457875458,0.16225961538461542,0.2760416666666667,0.21782178217821782,0.20638792102206735,0.08072009291521487,0.3356591173054587,0.17624562937062935,0.22727272727272727,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,base_correct_damage,130,16,31,UNKNOWN,-0.3380050505050505,-0.4172758838383839,-0.25880636724386724,-0.34615384615384615,-0.33218125960061445,-0.4865687403993856,-0.1881720430107527,-0.3587053571428571,-0.27991973304473305,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,base_wrong_became_correct,72,16,23,UNKNOWN,-0.015625,-0.046875,0.0,-0.013888888888888888,-0.043478260869565216,-0.13043478260869565,0.0,-0.020833333333333332,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,base_wrong_changed,72,16,23,UNKNOWN,-0.38482142857142854,-0.4912239583333333,-0.2788690476190476,-0.3888888888888889,-0.38923395445134573,-0.577639751552795,-0.2132505175983437,-0.4242559523809524,-0.33541666666666664,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W01,W01,RC,R0,fpr,202,16,41,UNKNOWN,-0.9209592490842491,-0.951407967032967,-0.8903960622710623,-0.9207920792079208,-0.9512195121951219,-1.0,-0.8780487804878049,-0.9585882867132867,-0.9163024475524475,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,semantic,202,16,41,UNKNOWN,0.1367330586080586,0.08464972527472528,0.1937385531135531,0.13861386138613863,0.129732868757259,0.01764808362369338,0.2478513356562137,0.09229312354312352,0.1574571262071262,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,base_correct_damage,130,16,31,UNKNOWN,-0.23988771645021645,-0.31593293425324676,-0.17053509424603175,-0.24615384615384617,-0.2446236559139785,-0.3870967741935484,-0.11290322580645161,-0.253125,-0.1757260101010101,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,base_wrong_became_correct,72,16,23,UNKNOWN,-0.05416666666666667,-0.10520833333333332,-0.0125,-0.05555555555555555,-0.08695652173913043,-0.21739130434782608,0.0,-0.06145833333333334,-0.015625,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,base_wrong_changed,72,16,23,UNKNOWN,-0.39464285714285713,-0.5028348214285715,-0.2851153273809524,-0.3888888888888889,-0.45134575569358176,-0.6418219461697722,-0.2608695652173913,-0.43839285714285714,-0.3458333333333333,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,U,STRICT_BASE,W1,W1,RC,R0,fpr,202,16,41,UNKNOWN,-0.9209592490842491,-0.951407967032967,-0.8903960622710623,-0.9207920792079208,-0.9512195121951219,-1.0,-0.8780487804878049,-0.9585882867132867,-0.9163024475524475,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
